name,lat,lon
Nassria POP,31.036014,46.239668
Nassria POP,31.036014,46.239668
Nassria POP,31.036014,46.239668
Nassria POP,31.036014,46.239668
Nassria POP,31.036014,46.239668
Nassria POP,31.036014,46.239668
Nassria POP,31.036014,46.239668
Nassria POP,31.036014,46.239668
Old Basra,30.500975,47.818213
Old Basra,30.500975,47.818213
Old Basra,30.500975,47.818213
Old Basra,30.500975,47.818213
Old Basra,30.500975,47.818213
Old Basra,30.500975,47.818213
Old Basra,30.500975,47.818213
Old Basra,30.500975,47.818213
Om Qaser ITPC,30.058323,47.925581
Om Qaser ITPC,30.058323,47.925581
Om Qaser ITPC,30.058323,47.925581
Om Qaser ITPC,30.058323,47.925581
Om Qaser ITPC,30.058323,47.925581
Om Qaser ITPC,30.058323,47.925581
Om Qaser ITPC,30.058323,47.925581
Om Qaser ITPC,30.058323,47.925581
Palestaine Str POP,33.356489,44.421889
Palestaine Str POP,33.356489,44.421889
Palestaine Str POP,33.356489,44.421889
Palestaine Str POP,33.356489,44.421889
Palestaine Str POP,33.356489,44.421889
Palestaine Str POP,33.356489,44.421889
Palestaine Str POP,33.356489,44.421889
Palestaine Str POP,33.356489,44.421889
Qahira 1633,33.374133,44.403297
Qahira 1633,33.374133,44.403297
Qahira 1633,33.374133,44.403297
Qahira 1633,33.374133,44.403297
Qahira 1633,33.374133,44.403297
Qahira 1633,33.374133,44.403297
Qahira 1633,33.374133,44.403297
Qahira 1633,33.374133,44.403297
Qahira OMC ITPC,33.374952,44.40102
Qahira OMC ITPC,33.374952,44.40102
Qahira OMC ITPC,33.374952,44.40102
Qahira OMC ITPC,33.374952,44.40102
Qahira OMC ITPC,33.374952,44.40102
Qahira OMC ITPC,33.374952,44.40102
Qahira OMC ITPC,33.374952,44.40102
Qahira OMC ITPC,33.374952,44.40102
Qaiara ITPC,35.790773,43.290906
Qaiara ITPC,35.790773,43.290906
Qaiara ITPC,35.790773,43.290906
Qaiara ITPC,35.790773,43.290906
Qaiara ITPC,35.790773,43.290906
Qaiara ITPC,35.790773,43.290906
Qaiara ITPC,35.790773,43.290906
Qaiara ITPC,35.790773,43.290906
Qurna ITPC,31.01575,47.42951
Qurna ITPC,31.01575,47.42951
Qurna ITPC,31.01575,47.42951
Qurna ITPC,31.01575,47.42951
Qurna ITPC,31.01575,47.42951
Qurna ITPC,31.01575,47.42951
Qurna ITPC,31.01575,47.42951
Qurna ITPC,31.01575,47.42951
Qurna POP,31.015648,47.429317
Qurna POP,31.015648,47.429317
Qurna POP,31.015648,47.429317
Qurna POP,31.015648,47.429317
Qurna POP,31.015648,47.429317
Qurna POP,31.015648,47.429317
Qurna POP,31.015648,47.429317
Qurna POP,31.015648,47.429317
RAM-MGW,33.431158,43.286944
RAM-MGW,33.431158,43.286944
RAM-MGW,33.431158,43.286944
RAM-MGW,33.431158,43.286944
RAM-MGW,33.431158,43.286944
RAM-MGW,33.431158,43.286944
RAM-MGW,33.431158,43.286944
RAM-MGW,33.431158,43.286944
RT 12,32.62002,44.04273
RT 12,33.3724,44.2789
RT 12,33.37005,44.42994
RT 12,35.5547,45.3646
RT 12,36.8615,43.0067
RT 12,32.62002,44.04273
RT 12,33.3724,44.2789
RT 12,33.37005,44.42994
RT 12,35.5547,45.3646
RT 12,36.8615,43.0067
RT 12,32.62002,44.04273
RT 12,33.3724,44.2789
RT 12,33.37005,44.42994
RT 12,35.5547,45.3646
RT 12,36.8615,43.0067
RT 12,32.62002,44.04273
RT 12,33.3724,44.2789
RT 12,33.37005,44.42994
RT 12,35.5547,45.3646
RT 12,36.8615,43.0067
RT 15,33.31852,44.41998
RT 15,33.29502,44.41543
RT 15,33.343944,44.331972
RT 15,33.357181,44.331083
RT 15,33.247556,44.382278
RT 15,33.37032,44.3365
RT 15,33.29512,44.44687
RT 15,33.322389,44.426944
RT 15,33.41597,44.41598
RT 15,33.27124,44.35098
RT 15,33.353889,44.363361
RT 15,33.31561,44.4647
RT 15,33.364389,44.4015
RT 15,33.347694,44.511611
RT 15,33.304719,44.509917
RT 15,33.352194,44.380861
RT 15,33.299,44.42118
RT 15,33.29022,44.39677
RT 15,33.312944,44.317667
RT 15,33.353694,44.419667
RT 15,33.320667,44.310528
RT 15,33.36656,44.35822
RT 15,33.37274,44.46729
RT 15,33.239649,44.356906
RT 15,33.248056,44.405472
RT 15,33.369083,44.459972
RT 15,33.34275,44.43142
RT 15,33.40435,44.43067
RT 15,33.38682,44.39049
RT 15,33.36478,44.37663
RT 15,33.3798,44.4736
RT 15,33.351583,44.400972
RT 15,33.356694,44.445472
RT 15,33.34625,44.45606
RT 15,33.3713,44.51202
RT 15,33.32356,44.48952
RT 15,33.31848,44.45912
RT 15,33.31725,44.501778
RT 15,33.31492,44.47626
RT 15,33.30554,44.475397
RT 15,33.3026,44.45955
RT 15,33.233234,44.356592
RT 15,33.256444,44.370361
RT 15,33.26614,44.33711
RT 15,33.273139,44.345583
RT 15,33.297583,44.281806
RT 15,33.30518,44.33267
RT 15,33.3499,44.32485
RT 15,33.358889,44.270444
RT 15,33.333889,44.339833
RT 15,33.31721,44.33287
RT 15,33.330611,44.377028
RT 15,33.352361,44.335583
RT 15,33.333639,44.286194
RT 15,33.367694,44.296333
RT 15,33.40543,44.36823
RT 15,33.44763,44.38312
RT 15,33.416389,44.398694
RT 15,33.4034,44.41447
RT 15,33.410455,44.404306
RT 15,33.38658,44.42861
RT 15,33.391859,44.457361
RT 15,33.39274,44.48211
RT 15,33.3732,44.4528
RT 15,33.36584,44.46705
RT 15,33.35931,44.42162
RT 15,33.361611,44.434361
RT 15,33.359028,44.389
RT 15,33.288296,44.41602
RT 15,33.315861,44.513972
RT 15,33.263389,44.494167
RT 15,33.250278,44.41
RT 15,33.257056,44.385694
RT 15,33.247806,44.392361
RT 15,33.235917,44.399417
RT 15,33.236028,44.309472
RT 15,33.249472,44.302028
RT 15,33.266889,44.28025
RT 15,33.2845,44.32982
RT 15,33.289378,44.29005
RT 15,33.221139,44.383917
RT 15,33.211667,44.389639
RT 15,33.213556,44.384194
RT 15,33.33033,44.42202
RT 15,33.340917,44.483972
RT 15,33.328278,44.511639
RT 15,33.4625,44.1642
RT 15,33.46751,44.15355
RT 15,33.21749,44.33957
RT 15,33.225722,44.337361
RT 15,33.236722,44.323972
RT 15,33.245083,44.317417
RT 15,33.276276,44.33579
RT 15,33.244917,44.506389
RT 15,33.208472,44.383389
RT 15,33.214194,44.394917
RT 15,33.344778,44.408056
RT 15,33.225583,44.323889
RT 15,33.24161,44.30179
RT 15,33.247861,44.324917
RT 15,33.251611,44.350639
RT 15,33.25825,44.313139
RT 15,33.262639,44.290972
RT 15,33.275444,44.350417
RT 15,33.29281,44.33564
RT 15,33.31884,44.35489
RT 15,33.328667,44.389972
RT 15,33.326694,44.327389
RT 15,33.355306,44.317361
RT 15,33.360889,44.288361
RT 15,33.344611,44.316361
RT 15,33.4092,44.44725
RT 15,33.40265,44.4685
RT 15,33.393611,44.473611
RT 15,33.38547,44.4675
RT 15,33.383972,44.482472
RT 15,33.39568,44.41209
RT 15,33.354667,44.46625
RT 15,33.358056,44.496
RT 15,33.376028,44.520889
RT 15,33.344444,44.519667
RT 15,33.326056,44.495056
RT 15,33.319,44.508
RT 15,33.300611,44.500833
RT 15,33.31725,44.482083
RT 15,33.300639,44.486611
RT 15,33.32316,44.44641
RT 15,33.305601,44.443966
RT 15,33.29856,44.42957
RT 15,33.260778,44.500306
RT 15,33.253,44.507222
RT 15,33.35925,44.407778
RT 15,33.38349,44.34149
RT 15,33.375389,44.296083
RT 15,33.3626,44.3259
RT 15,33.325583,44.344639
RT 15,33.28829,44.35476
RT 15,33.27896,44.38978
RT 15,33.30927,44.44771
RT 15,33.32949,44.45862
RT 15,33.367167,44.454806
RT 15,33.372361,44.445139
RT 15,33.38175,44.445278
RT 15,33.375528,44.422222
RT 15,33.386611,44.404528
RT 15,33.370611,44.364806
RT 15,33.357011,44.35882
RT 15,33.287444,44.311194
RT 15,33.204361,44.375889
RT 15,33.241833,44.386694
RT 15,33.26929,44.377
RT 15,33.30275,44.482028
RT 15,33.301528,44.516889
RT 15,33.314712,44.494833
RT 15,33.32925,44.476139
RT 15,33.341306,44.502694
RT 15,33.395056,44.520389
RT 15,33.377972,44.490139
RT 15,33.35528,44.43484
RT 15,33.36455,44.35399
RT 15,33.379528,44.366806
RT 15,33.420389,44.404556
RT 15,33.366667,44.288694
RT 15,33.3704,44.3053
RT 15,33.37226,44.34351
RT 15,33.36156,44.31149
RT 15,33.357306,44.321944
RT 15,33.299417,44.522111
RT 15,33.34712,44.27589
RT 15,33.336722,44.28075
RT 15,33.311457,44.196372
RT 15,33.32271,44.29591
RT 15,33.38011,44.38163
RT 15,33.336,44.34475
RT 15,33.2989,44.3546
RT 15,33.30053,44.32276
RT 15,33.2697,44.3406
RT 15,33.2469,44.3506
RT 15,33.242167,44.324083
RT 15,33.250056,44.397694
RT 15,33.30511,44.45996
RT 15,33.3134,44.4714
RT 15,33.30525,44.497278
RT 15,33.264,44.4698
RT 15,33.308328,44.509583
RT 15,33.30923,44.52212
RT 15,33.3231,44.4856
RT 15,33.351972,44.510972
RT 15,33.3736,44.5163
RT 15,33.344,44.4896
RT 15,33.3355,44.4779
RT 15,33.34767,44.47799
RT 15,33.350889,44.46625
RT 15,33.3346,44.4154
RT 15,33.362083,44.466389
RT 15,33.3651,44.4503
RT 15,33.385806,44.478361
RT 15,33.3904,44.4866
RT 15,33.3969,44.4691
RT 15,33.39178,44.44819
RT 15,33.389957,44.442177
RT 15,33.380917,44.454556
RT 15,33.3825,44.43714
RT 15,33.375946,44.44027
RT 15,33.36575,44.439167
RT 15,33.3612,44.4164
RT 15,33.34418,44.39662
RT 15,33.3594,44.4015
RT 15,33.35648,44.37616
RT 15,33.3759,44.4075
RT 15,33.3779,44.4028
RT 15,33.37686,44.38505
RT 15,33.3816,44.3909
RT 15,33.3768,44.3623
RT 15,33.39716,44.37958
RT 15,33.399478,44.418878
RT 15,33.40458,44.3948
RT 15,33.411528,44.398194
RT 15,33.424028,44.427028
RT 15,33.30043,44.44285
RT 15,33.253917,44.333056
RT 15,33.375889,44.394139
RT 15,33.418944,44.423278
RT 15,33.350833,44.355556
RT 15,33.31335,44.42167
RT 15,33.31894,44.33783
RT 15,33.310629,44.468348
RT 15,33.309159,44.367382
RT 15,33.335528,44.322111
RT 15,33.34805,44.34445
RT 15,33.3455,44.42675
RT 15,33.296444,44.297944
RT 15,33.31704,44.29794
RT 15,33.244917,44.344639
RT 15,33.40929,44.39325
RT 15,33.367722,44.413194
RT 15,33.261389,44.350111
RT 15,33.356889,44.305694
RT 15,33.306778,44.515833
RT 15,33.230861,44.345889
RT 15,33.291722,44.348306
RT 15,33.310833,44.322583
RT 15,33.336194,44.268556
RT 15,33.383056,44.376556
RT 15,33.308194,44.48225
RT 15,33.312778,44.295917
RT 15,33.2965,44.42056
RT 15,33.363,44.5065
RT 15,33.40684,44.41919
RT 15,33.227583,44.53425
RT 15,33.29811,44.31825
RT 15,33.39897,44.44382
RT 15,33.41071,44.38759
RT 15,33.2701,44.2854
RT 15,33.342167,44.466056
RT 15,33.369917,44.40825
RT 15,33.30448,44.34811
RT 15,33.3528,44.3119
RT 15,33.23131,44.34034
RT 15,33.36305,44.28103
RT 15,33.541639,44.399389
RT 15,33.545,44.4057
RT 15,33.55125,44.4052
RT 15,33.743413,44.645531
RT 15,33.556778,44.426833
RT 15,33.7447,44.6106
RT 15,33.73821,44.65674
RT 15,33.85139,44.52102
RT 15,33.545806,44.41975
RT 15,33.68953,45.05645
RT 15,33.75153,44.61034
RT 15,33.74005,44.6201
RT 15,33.72675,44.61345
RT 15,33.75515,44.65035
RT 15,33.74898,44.64496
RT 15,33.73065,44.64555
RT 15,33.97833,44.92499
RT 15,33.98144,44.94553
RT 15,33.36167,43.80209
RT 15,33.433388,43.301689
RT 15,33.41576,43.3161
RT 15,33.42553,43.31552
RT 15,33.34687,43.77803
RT 15,33.33344,43.78398
RT 15,34.200278,43.899722
RT 15,33.66359,44.38361
RT 15,36.881944,42.941944
RT 15,34.008,44.155556
RT 15,34.188,43.8713
RT 15,34.013806,44.147944
RT 15,36.8563,42.9958
RT 15,32.62167,44.01853
RT 15,33.324853,44.408845
RT 15,33.25136,44.21502
RT 15,33.2617,44.4127
RT 15,33.271859,44.381176
RT 15,33.31852,44.41998
RT 15,33.29502,44.41543
RT 15,33.343944,44.331972
RT 15,33.357181,44.331083
RT 15,33.247556,44.382278
RT 15,33.37032,44.3365
RT 15,33.29512,44.44687
RT 15,33.322389,44.426944
RT 15,33.41597,44.41598
RT 15,33.27124,44.35098
RT 15,33.353889,44.363361
RT 15,33.31561,44.4647
RT 15,33.364389,44.4015
RT 15,33.347694,44.511611
RT 15,33.304719,44.509917
RT 15,33.352194,44.380861
RT 15,33.299,44.42118
RT 15,33.29022,44.39677
RT 15,33.312944,44.317667
RT 15,33.353694,44.419667
RT 15,33.320667,44.310528
RT 15,33.36656,44.35822
RT 15,33.37274,44.46729
RT 15,33.239649,44.356906
RT 15,33.248056,44.405472
RT 15,33.369083,44.459972
RT 15,33.34275,44.43142
RT 15,33.40435,44.43067
RT 15,33.38682,44.39049
RT 15,33.36478,44.37663
RT 15,33.3798,44.4736
RT 15,33.351583,44.400972
RT 15,33.356694,44.445472
RT 15,33.34625,44.45606
RT 15,33.3713,44.51202
RT 15,33.32356,44.48952
RT 15,33.31848,44.45912
RT 15,33.31725,44.501778
RT 15,33.31492,44.47626
RT 15,33.30554,44.475397
RT 15,33.3026,44.45955
RT 15,33.233234,44.356592
RT 15,33.256444,44.370361
RT 15,33.26614,44.33711
RT 15,33.273139,44.345583
RT 15,33.297583,44.281806
RT 15,33.30518,44.33267
RT 15,33.3499,44.32485
RT 15,33.358889,44.270444
RT 15,33.333889,44.339833
RT 15,33.31721,44.33287
RT 15,33.330611,44.377028
RT 15,33.352361,44.335583
RT 15,33.333639,44.286194
RT 15,33.367694,44.296333
RT 15,33.40543,44.36823
RT 15,33.44763,44.38312
RT 15,33.416389,44.398694
RT 15,33.4034,44.41447
RT 15,33.410455,44.404306
RT 15,33.38658,44.42861
RT 15,33.391859,44.457361
RT 15,33.39274,44.48211
RT 15,33.3732,44.4528
RT 15,33.36584,44.46705
RT 15,33.35931,44.42162
RT 15,33.361611,44.434361
RT 15,33.359028,44.389
RT 15,33.288296,44.41602
RT 15,33.315861,44.513972
RT 15,33.263389,44.494167
RT 15,33.250278,44.41
RT 15,33.257056,44.385694
RT 15,33.247806,44.392361
RT 15,33.235917,44.399417
RT 15,33.236028,44.309472
RT 15,33.249472,44.302028
RT 15,33.266889,44.28025
RT 15,33.2845,44.32982
RT 15,33.289378,44.29005
RT 15,33.221139,44.383917
RT 15,33.211667,44.389639
RT 15,33.213556,44.384194
RT 15,33.33033,44.42202
RT 15,33.340917,44.483972
RT 15,33.328278,44.511639
RT 15,33.4625,44.1642
RT 15,33.46751,44.15355
RT 15,33.21749,44.33957
RT 15,33.225722,44.337361
RT 15,33.236722,44.323972
RT 15,33.245083,44.317417
RT 15,33.276276,44.33579
RT 15,33.244917,44.506389
RT 15,33.208472,44.383389
RT 15,33.214194,44.394917
RT 15,33.344778,44.408056
RT 15,33.225583,44.323889
RT 15,33.24161,44.30179
RT 15,33.247861,44.324917
RT 15,33.251611,44.350639
RT 15,33.25825,44.313139
RT 15,33.262639,44.290972
RT 15,33.275444,44.350417
RT 15,33.29281,44.33564
RT 15,33.31884,44.35489
RT 15,33.328667,44.389972
RT 15,33.326694,44.327389
RT 15,33.355306,44.317361
RT 15,33.360889,44.288361
RT 15,33.344611,44.316361
RT 15,33.4092,44.44725
RT 15,33.40265,44.4685
RT 15,33.393611,44.473611
RT 15,33.38547,44.4675
RT 15,33.383972,44.482472
RT 15,33.39568,44.41209
RT 15,33.354667,44.46625
RT 15,33.358056,44.496
RT 15,33.376028,44.520889
RT 15,33.344444,44.519667
RT 15,33.326056,44.495056
RT 15,33.319,44.508
RT 15,33.300611,44.500833
RT 15,33.31725,44.482083
RT 15,33.300639,44.486611
RT 15,33.32316,44.44641
RT 15,33.305601,44.443966
RT 15,33.29856,44.42957
RT 15,33.260778,44.500306
RT 15,33.253,44.507222
RT 15,33.35925,44.407778
RT 15,33.38349,44.34149
RT 15,33.375389,44.296083
RT 15,33.3626,44.3259
RT 15,33.325583,44.344639
RT 15,33.28829,44.35476
RT 15,33.27896,44.38978
RT 15,33.30927,44.44771
RT 15,33.32949,44.45862
RT 15,33.367167,44.454806
RT 15,33.372361,44.445139
RT 15,33.38175,44.445278
RT 15,33.375528,44.422222
RT 15,33.386611,44.404528
RT 15,33.370611,44.364806
RT 15,33.357011,44.35882
RT 15,33.287444,44.311194
RT 15,33.204361,44.375889
RT 15,33.241833,44.386694
RT 15,33.26929,44.377
RT 15,33.30275,44.482028
RT 15,33.301528,44.516889
RT 15,33.314712,44.494833
RT 15,33.32925,44.476139
RT 15,33.341306,44.502694
RT 15,33.395056,44.520389
RT 15,33.377972,44.490139
RT 15,33.35528,44.43484
RT 15,33.36455,44.35399
RT 15,33.379528,44.366806
RT 15,33.420389,44.404556
RT 15,33.366667,44.288694
RT 15,33.3704,44.3053
RT 15,33.37226,44.34351
RT 15,33.36156,44.31149
RT 15,33.357306,44.321944
RT 15,33.299417,44.522111
RT 15,33.34712,44.27589
RT 15,33.336722,44.28075
RT 15,33.311457,44.196372
RT 15,33.32271,44.29591
RT 15,33.38011,44.38163
RT 15,33.336,44.34475
RT 15,33.2989,44.3546
RT 15,33.30053,44.32276
RT 15,33.2697,44.3406
RT 15,33.2469,44.3506
RT 15,33.242167,44.324083
RT 15,33.250056,44.397694
RT 15,33.30511,44.45996
RT 15,33.3134,44.4714
RT 15,33.30525,44.497278
RT 15,33.264,44.4698
RT 15,33.308328,44.509583
RT 15,33.30923,44.52212
RT 15,33.3231,44.4856
RT 15,33.351972,44.510972
RT 15,33.3736,44.5163
RT 15,33.344,44.4896
RT 15,33.3355,44.4779
RT 15,33.34767,44.47799
RT 15,33.350889,44.46625
RT 15,33.3346,44.4154
RT 15,33.362083,44.466389
RT 15,33.3651,44.4503
RT 15,33.385806,44.478361
RT 15,33.3904,44.4866
RT 15,33.3969,44.4691
RT 15,33.39178,44.44819
RT 15,33.389957,44.442177
RT 15,33.380917,44.454556
RT 15,33.3825,44.43714
RT 15,33.375946,44.44027
RT 15,33.36575,44.439167
RT 15,33.3612,44.4164
RT 15,33.34418,44.39662
RT 15,33.3594,44.4015
RT 15,33.35648,44.37616
RT 15,33.3759,44.4075
RT 15,33.3779,44.4028
RT 15,33.37686,44.38505
RT 15,33.3816,44.3909
RT 15,33.3768,44.3623
RT 15,33.39716,44.37958
RT 15,33.399478,44.418878
RT 15,33.40458,44.3948
RT 15,33.411528,44.398194
RT 15,33.424028,44.427028
RT 15,33.30043,44.44285
RT 15,33.253917,44.333056
RT 15,33.375889,44.394139
RT 15,33.418944,44.423278
RT 15,33.350833,44.355556
RT 15,33.31335,44.42167
RT 15,33.31894,44.33783
RT 15,33.310629,44.468348
RT 15,33.309159,44.367382
RT 15,33.335528,44.322111
RT 15,33.34805,44.34445
RT 15,33.3455,44.42675
RT 15,33.296444,44.297944
RT 15,33.31704,44.29794
RT 15,33.244917,44.344639
RT 15,33.40929,44.39325
RT 15,33.367722,44.413194
RT 15,33.261389,44.350111
RT 15,33.356889,44.305694
RT 15,33.306778,44.515833
RT 15,33.230861,44.345889
RT 15,33.291722,44.348306
RT 15,33.310833,44.322583
RT 15,33.336194,44.268556
RT 15,33.383056,44.376556
RT 15,33.308194,44.48225
RT 15,33.312778,44.295917
RT 15,33.2965,44.42056
RT 15,33.363,44.5065
RT 15,33.40684,44.41919
RT 15,33.227583,44.53425
RT 15,33.29811,44.31825
RT 15,33.39897,44.44382
RT 15,33.41071,44.38759
RT 15,33.2701,44.2854
RT 15,33.342167,44.466056
RT 15,33.369917,44.40825
RT 15,33.30448,44.34811
RT 15,33.3528,44.3119
RT 15,33.23131,44.34034
RT 15,33.36305,44.28103
RT 15,33.541639,44.399389
RT 15,33.545,44.4057
RT 15,33.55125,44.4052
RT 15,33.743413,44.645531
RT 15,33.556778,44.426833
RT 15,33.7447,44.6106
RT 15,33.73821,44.65674
RT 15,33.85139,44.52102
RT 15,33.545806,44.41975
RT 15,33.68953,45.05645
RT 15,33.75153,44.61034
RT 15,33.74005,44.6201
RT 15,33.72675,44.61345
RT 15,33.75515,44.65035
RT 15,33.74898,44.64496
RT 15,33.73065,44.64555
RT 15,33.97833,44.92499
RT 15,33.98144,44.94553
RT 15,33.36167,43.80209
RT 15,33.433388,43.301689
RT 15,33.41576,43.3161
RT 15,33.42553,43.31552
RT 15,33.34687,43.77803
RT 15,33.33344,43.78398
RT 15,34.200278,43.899722
RT 15,33.66359,44.38361
RT 15,36.881944,42.941944
RT 15,34.008,44.155556
RT 15,34.188,43.8713
RT 15,34.013806,44.147944
RT 15,36.8563,42.9958
RT 15,32.62167,44.01853
RT 15,33.324853,44.408845
RT 15,33.25136,44.21502
RT 15,33.2617,44.4127
RT 15,33.271859,44.381176
RT 15,33.31852,44.41998
RT 15,33.29502,44.41543
RT 15,33.343944,44.331972
RT 15,33.357181,44.331083
RT 15,33.247556,44.382278
RT 15,33.37032,44.3365
RT 15,33.29512,44.44687
RT 15,33.322389,44.426944
RT 15,33.41597,44.41598
RT 15,33.27124,44.35098
RT 15,33.353889,44.363361
RT 15,33.31561,44.4647
RT 15,33.364389,44.4015
RT 15,33.347694,44.511611
RT 15,33.304719,44.509917
RT 15,33.352194,44.380861
RT 15,33.299,44.42118
RT 15,33.29022,44.39677
RT 15,33.312944,44.317667
RT 15,33.353694,44.419667
RT 15,33.320667,44.310528
RT 15,33.36656,44.35822
RT 15,33.37274,44.46729
RT 15,33.239649,44.356906
RT 15,33.248056,44.405472
RT 15,33.369083,44.459972
RT 15,33.34275,44.43142
RT 15,33.40435,44.43067
RT 15,33.38682,44.39049
RT 15,33.36478,44.37663
RT 15,33.3798,44.4736
RT 15,33.351583,44.400972
RT 15,33.356694,44.445472
RT 15,33.34625,44.45606
RT 15,33.3713,44.51202
RT 15,33.32356,44.48952
RT 15,33.31848,44.45912
RT 15,33.31725,44.501778
RT 15,33.31492,44.47626
RT 15,33.30554,44.475397
RT 15,33.3026,44.45955
RT 15,33.233234,44.356592
RT 15,33.256444,44.370361
RT 15,33.26614,44.33711
RT 15,33.273139,44.345583
RT 15,33.297583,44.281806
RT 15,33.30518,44.33267
RT 15,33.3499,44.32485
RT 15,33.358889,44.270444
RT 15,33.333889,44.339833
RT 15,33.31721,44.33287
RT 15,33.330611,44.377028
RT 15,33.352361,44.335583
RT 15,33.333639,44.286194
RT 15,33.367694,44.296333
RT 15,33.40543,44.36823
RT 15,33.44763,44.38312
RT 15,33.416389,44.398694
RT 15,33.4034,44.41447
RT 15,33.410455,44.404306
RT 15,33.38658,44.42861
RT 15,33.391859,44.457361
RT 15,33.39274,44.48211
RT 15,33.3732,44.4528
RT 15,33.36584,44.46705
RT 15,33.35931,44.42162
RT 15,33.361611,44.434361
RT 15,33.359028,44.389
RT 15,33.288296,44.41602
RT 15,33.315861,44.513972
RT 15,33.263389,44.494167
RT 15,33.250278,44.41
RT 15,33.257056,44.385694
RT 15,33.247806,44.392361
RT 15,33.235917,44.399417
RT 15,33.236028,44.309472
RT 15,33.249472,44.302028
RT 15,33.266889,44.28025
RT 15,33.2845,44.32982
RT 15,33.289378,44.29005
RT 15,33.221139,44.383917
RT 15,33.211667,44.389639
RT 15,33.213556,44.384194
RT 15,33.33033,44.42202
RT 15,33.340917,44.483972
RT 15,33.328278,44.511639
RT 15,33.4625,44.1642
RT 15,33.46751,44.15355
RT 15,33.21749,44.33957
RT 15,33.225722,44.337361
RT 15,33.236722,44.323972
RT 15,33.245083,44.317417
RT 15,33.276276,44.33579
RT 15,33.244917,44.506389
RT 15,33.208472,44.383389
RT 15,33.214194,44.394917
RT 15,33.344778,44.408056
RT 15,33.225583,44.323889
RT 15,33.24161,44.30179
RT 15,33.247861,44.324917
RT 15,33.251611,44.350639
RT 15,33.25825,44.313139
RT 15,33.262639,44.290972
RT 15,33.275444,44.350417
RT 15,33.29281,44.33564
RT 15,33.31884,44.35489
RT 15,33.328667,44.389972
RT 15,33.326694,44.327389
RT 15,33.355306,44.317361
RT 15,33.360889,44.288361
RT 15,33.344611,44.316361
RT 15,33.4092,44.44725
RT 15,33.40265,44.4685
RT 15,33.393611,44.473611
RT 15,33.38547,44.4675
RT 15,33.383972,44.482472
RT 15,33.39568,44.41209
RT 15,33.354667,44.46625
RT 15,33.358056,44.496
RT 15,33.376028,44.520889
RT 15,33.344444,44.519667
RT 15,33.326056,44.495056
RT 15,33.319,44.508
RT 15,33.300611,44.500833
RT 15,33.31725,44.482083
RT 15,33.300639,44.486611
RT 15,33.32316,44.44641
RT 15,33.305601,44.443966
RT 15,33.29856,44.42957
RT 15,33.260778,44.500306
RT 15,33.253,44.507222
RT 15,33.35925,44.407778
RT 15,33.38349,44.34149
RT 15,33.375389,44.296083
RT 15,33.3626,44.3259
RT 15,33.325583,44.344639
RT 15,33.28829,44.35476
RT 15,33.27896,44.38978
RT 15,33.30927,44.44771
RT 15,33.32949,44.45862
RT 15,33.367167,44.454806
RT 15,33.372361,44.445139
RT 15,33.38175,44.445278
RT 15,33.375528,44.422222
RT 15,33.386611,44.404528
RT 15,33.370611,44.364806
RT 15,33.357011,44.35882
RT 15,33.287444,44.311194
RT 15,33.204361,44.375889
RT 15,33.241833,44.386694
RT 15,33.26929,44.377
RT 15,33.30275,44.482028
RT 15,33.301528,44.516889
RT 15,33.314712,44.494833
RT 15,33.32925,44.476139
RT 15,33.341306,44.502694
RT 15,33.395056,44.520389
RT 15,33.377972,44.490139
RT 15,33.35528,44.43484
RT 15,33.36455,44.35399
RT 15,33.379528,44.366806
RT 15,33.420389,44.404556
RT 15,33.366667,44.288694
RT 15,33.3704,44.3053
RT 15,33.37226,44.34351
RT 15,33.36156,44.31149
RT 15,33.357306,44.321944
RT 15,33.299417,44.522111
RT 15,33.34712,44.27589
RT 15,33.336722,44.28075
RT 15,33.311457,44.196372
RT 15,33.32271,44.29591
RT 15,33.38011,44.38163
RT 15,33.336,44.34475
RT 15,33.2989,44.3546
RT 15,33.30053,44.32276
RT 15,33.2697,44.3406
RT 15,33.2469,44.3506
RT 15,33.242167,44.324083
RT 15,33.250056,44.397694
RT 15,33.30511,44.45996
RT 15,33.3134,44.4714
RT 15,33.30525,44.497278
RT 15,33.264,44.4698
RT 15,33.308328,44.509583
RT 15,33.30923,44.52212
RT 15,33.3231,44.4856
RT 15,33.351972,44.510972
RT 15,33.3736,44.5163
RT 15,33.344,44.4896
RT 15,33.3355,44.4779
RT 15,33.34767,44.47799
RT 15,33.350889,44.46625
RT 15,33.3346,44.4154
RT 15,33.362083,44.466389
RT 15,33.3651,44.4503
RT 15,33.385806,44.478361
RT 15,33.3904,44.4866
RT 15,33.3969,44.4691
RT 15,33.39178,44.44819
RT 15,33.389957,44.442177
RT 15,33.380917,44.454556
RT 15,33.3825,44.43714
RT 15,33.375946,44.44027
RT 15,33.36575,44.439167
RT 15,33.3612,44.4164
RT 15,33.34418,44.39662
RT 15,33.3594,44.4015
RT 15,33.35648,44.37616
RT 15,33.3759,44.4075
RT 15,33.3779,44.4028
RT 15,33.37686,44.38505
RT 15,33.3816,44.3909
RT 15,33.3768,44.3623
RT 15,33.39716,44.37958
RT 15,33.399478,44.418878
RT 15,33.40458,44.3948
RT 15,33.411528,44.398194
RT 15,33.424028,44.427028
RT 15,33.30043,44.44285
RT 15,33.253917,44.333056
RT 15,33.375889,44.394139
RT 15,33.418944,44.423278
